sub_cat_name,page,condition,listing_name,listing_price,listing_url,listing_region,listing_locality,listing_lat,listing_lon
อุปกรณ์เกี่ยวกับสุขภาพ,5,2, เข็มขัดลดหน้าท้องสลายไขมัน ด้วยแรงสั่นสะเทือน,500,https://www.kaidee.com/product-344806616,นนทบุรี,บางกรวย,13.805,100.4727778
อุปกรณ์เกี่ยวกับสุขภาพ,5,2,เครื่องสั่น กระชับสัดส่วน ,4800,https://www.kaidee.com/product-344756771,กรุงเทพมหานคร,ห้วยขวาง,13.7725259,100.5802503
อุปกรณ์เกี่ยวกับสุขภาพ,5,2,เครื่องฟอกอากาศ,1200,https://www.kaidee.com/product-344804924,กรุงเทพมหานคร,บางรัก,13.7308333,100.5241667
อุปกรณ์เกี่ยวกับสุขภาพ,5,2,เสื้อพยุงหลัง,350,https://www.kaidee.com/product-344751299,ชลบุรี,ศรีราชา,13.174,100.93
อุปกรณ์เกี่ยวกับสุขภาพ,5,2,fitbit flex2,500,https://www.kaidee.com/product-344800440,กรุงเทพมหานคร,จตุจักร,13.8361545,100.5633676
อุปกรณ์เกี่ยวกับสุขภาพ,6,1,หน้ากาก n95 ของ 3m,50,https://www.kaidee.com/product-344841170,ปทุมธานี,ธัญบุรี,14.0211111,100.7344444
อุปกรณ์เกี่ยวกับสุขภาพ,6,1,เครื่องกรองอากาศ เครื่องฟอกอากาศ bios life air ไบออส ไลฟ์ แอร์,16125,https://www.kaidee.com/product-344838484,กรุงเทพมหานคร,สวนหลวง,13.7302778,100.6513889
อุปกรณ์เกี่ยวกับสุขภาพ,6,1,เครื่องนวด คอ บ่า ไหล่ ,990,https://www.kaidee.com/product-344789363,กรุงเทพมหานคร,พระโขนง,13.7022222,100.6016667
อุปกรณ์เกี่ยวกับสุขภาพ,6,1,หน้ากากกันฝุ่น pm 2.5,50,https://www.kaidee.com/product-344840925,กรุงเทพมหานคร,คลองสาน,13.7187489,100.5014909
อุปกรณ์เกี่ยวกับสุขภาพ,6,1,หน้ากาก n95 กันฝุ่นขนาด pm2.5 3m มีสินค้าพร้อมส่ง,70,https://www.kaidee.com/product-344840797,ระยอง,เมืองระยอง,12.6683333,101.275
อุปกรณ์เกี่ยวกับสุขภาพ,6,1,หน้ากากกันฝุ่นมลพิษ n95,45,https://www.kaidee.com/product-344788111,กรุงเทพมหานคร,สาทร,13.7080556,100.5263889
อุปกรณ์เกี่ยวกับสุขภาพ,6,1,ผ้าปิดจมูกออสเตรเลียนิวซีแลนด์,100,https://www.kaidee.com/product-344839858,กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,13.7580556,100.5130556
อุปกรณ์เกี่ยวกับสุขภาพ,6,1,คอนแทคเลนส์ maxim กล่องส้ม,200,https://www.kaidee.com/product-344786888,กรุงเทพมหานคร,สาทร,13.7080556,100.5263889
อุปกรณ์เกี่ยวกับสุขภาพ,6,1,ผ้าหุ่มนาโน 6 ฟุต,280,https://www.kaidee.com/product-344786716,กรุงเทพมหานคร,ดินแดง,13.7697222,100.5527778
อุปกรณ์เกี่ยวกับสุขภาพ,6,1,หน้ากากอนามัย n95 3m กันฝุ่น pm2.5,79,https://www.kaidee.com/product-344838316,เชียงใหม่,เมืองเชียงใหม่,18.7902778,98.9844444
อุปกรณ์เกี่ยวกับสุขภาพ,6,1,หน้ากากกันฝุ่น แพ็ค 3 ชิ้น,140,https://www.kaidee.com/product-344837950,กรุงเทพมหานคร,ภาษีเจริญ,13.7147127,100.4369929
อุปกรณ์เกี่ยวกับสุขภาพ,6,1,หน้ากากกันฝุ่น pm 2.5,30,https://www.kaidee.com/product-344837857,กรุงเทพมหานคร,ภาษีเจริญ,13.7147127,100.4369929
อุปกรณ์เกี่ยวกับสุขภาพ,6,2,เครื่องนวดหน้า nu skin,2990,https://www.kaidee.com/product-344795679,กรุงเทพมหานคร,คลองสาน,13.7187489,100.5014909
อุปกรณ์เกี่ยวกับสุขภาพ,6,2,เก้าอี้สุขภาพ,18000,https://www.kaidee.com/product-344744100,นครปฐม,เมืองนครปฐม,13.8197222,100.0658333
อุปกรณ์เกี่ยวกับสุขภาพ,6,2,ขาย รถเข็นผู้ป่วย wheelchair ยี่ห้อ miki รุ่น nova zero ทรงสปอร์ต,17000,https://www.kaidee.com/product-344789452,นนทบุรี,บางบัวทอง,13.9686111,100.4055556
อุปกรณ์เกี่ยวกับสุขภาพ,6,2,แท่นยืนคลายเส้น ภุมิปัญญาชาวบ้าน,550,https://www.kaidee.com/product-344792269,กรุงเทพมหานคร,ทุ่งครุ,13.6332855,100.4958678
อุปกรณ์เกี่ยวกับสุขภาพ,6,2,จำหน่าย อุปกรณ์นวด  ,3000,https://www.kaidee.com/product-344126001,กรุงเทพมหานคร,สายไหม,13.9867124,100.6095789
อุปกรณ์เกี่ยวกับสุขภาพ,6,2,ขายอ่างสปาเท้า massage foot spa แช่น้ำอุ่นผ่อนคลายเท้า,1800,https://www.kaidee.com/product-344738971,กรุงเทพมหานคร,จอมทอง,13.6772222,100.4847222
อุปกรณ์เกี่ยวกับสุขภาพ,6,2,เครื่องชั่งน้ำหนักเชปเปอร์,250,https://www.kaidee.com/product-344784428,นนทบุรี,บางกรวย,13.805,100.4727778
อุปกรณ์เกี่ยวกับสุขภาพ,6,2,ตู้อบอินฟราเรด,3500,https://www.kaidee.com/product-344783611,นนทบุรี,บางกรวย,13.805,100.4727778
อุปกรณ์เกี่ยวกับสุขภาพ,6,2,ขายเตียงนวดอโรมา เบาะนวดไทย,3500,https://www.kaidee.com/product-344732630,กรุงเทพมหานคร,พระโขนง,13.7022222,100.6016667
อุปกรณ์เกี่ยวกับสุขภาพ,6,2,ตู้อบสมุนไพร,15000,https://www.kaidee.com/product-344732866,กรุงเทพมหานคร,พระโขนง,13.7022222,100.6016667
อุปกรณ์เกี่ยวกับสุขภาพ,6,2,เครื่องชั่งน้ำหนัก วัดเปอร์เซ็นต์ไขมัน,690,https://www.kaidee.com/product-344737772,เชียงใหม่,เมืองเชียงใหม่,18.7902778,98.9844444
อุปกรณ์เกี่ยวกับสุขภาพ,6,2,เฝือกลม aircast รุ่น air select-short (size s),3500,https://www.kaidee.com/product-344737189,กรุงเทพมหานคร,หลักสี่,13.8875,100.5788889
อุปกรณ์เกี่ยวกับสุขภาพ,7,1,หน้ากากอนามัย,40,https://www.kaidee.com/product-344837847,กรุงเทพมหานคร,จอมทอง,13.6774205,100.4842216
อุปกรณ์เกี่ยวกับสุขภาพ,7,1,เครื่องกรองน้ำ espring amway,25000,https://www.kaidee.com/product-344836555,พิจิตร,บางมูลนาก,16.0277778,100.3788889
อุปกรณ์เกี่ยวกับสุขภาพ,7,1,หน้ากากป้องกันฝุ่น​ 3m​  n95,890,https://www.kaidee.com/product-344836649,กรุงเทพมหานคร,คลองสาน,13.7187489,100.5014909
อุปกรณ์เกี่ยวกับสุขภาพ,7,1, n95 9001v,1100,https://www.kaidee.com/product-344836051,นนทบุรี,ปากเกร็ด,13.9125,100.4983333
อุปกรณ์เกี่ยวกับสุขภาพ,7,1,เเพมเพิส ผ้าอ้อมผู้ใหญ่ ซันเมด (ขายยกลัง),1220,https://www.kaidee.com/product-344835937,กรุงเทพมหานคร,บางกะปิ,13.7658333,100.6477778
อุปกรณ์เกี่ยวกับสุขภาพ,7,1,หน้ากาก n95,35,https://www.kaidee.com/product-344835871,สมุทรปราการ,เมืองสมุทรปราการ,13.5699534,100.6421799
อุปกรณ์เกี่ยวกับสุขภาพ,7,1,เครื่องนวดnuskin,5500,https://www.kaidee.com/product-344784654,เชียงใหม่,หางดง,18.6869444,98.9188889
อุปกรณ์เกี่ยวกับสุขภาพ,7,1,แผ่นทำความร้อนไฟฟ้า มือ1,1940,https://www.kaidee.com/product-344835569,กรุงเทพมหานคร,บางกะปิ,13.7658333,100.6477778
อุปกรณ์เกี่ยวกับสุขภาพ,7,1,kn95  หน้ากากกันฝุ่นละอองขนาดเล็ก 2.5pm,35,https://www.kaidee.com/product-344835177,กรุงเทพมหานคร,บางขุนเทียน,13.6608333,100.4358333
อุปกรณ์เกี่ยวกับสุขภาพ,7,1,ผ้าปิดปากมีคัวกรองระบายอากาศ,120,https://www.kaidee.com/product-344835166,นนทบุรี,ปากเกร็ด,13.9125,100.4983333
